experiment,iteration,cluster,cpu_used,cpu_alloc,cpu_util,memory_used,memory_alloc,memory_util
4,1,mec25,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
4,1,mec26,2.3,4.0,58.5,1759339776.0,4022013952.0,43.7
4,1,mec23,2.9,4.0,71.2,2740806912.0,4022022144.0,68.1
4,1,mec3,3.4,8.0,42.5,2760729856.0,8242675712.0,33.5
4,1,mec4,5.3,8.0,66.0,5144143104.0,8242683904.0,62.4
4,1,mec5,4.7,8.0,58.2,4521288960.0,8242683904.0,54.9
4,1,mec6,3.1,8.0,39.1,2319279360.0,8242683904.0,28.1
4,1,mec7,4.6,8.0,57.1,4183647488.0,8242675712.0,50.8
4,1,mec1,5.8,12.0,48.2,5284652288.0,12457054208.0,42.4
4,2,mec12,2.9,4.0,71.8,2726126848.0,4022013952.0,67.8
4,2,mec13,3.1,4.0,77.8,2661115136.0,4022022144.0,66.2
4,2,mec14,2.1,4.0,53.5,1830642944.0,4022013952.0,45.5
4,2,mec11,3.0,4.0,74.8,2772264192.0,4022013952.0,68.9
4,2,mec16,3.0,4.0,75.5,2388485376.0,4022013952.0,59.4
4,2,mec17,3.0,4.0,76.2,2467128576.0,4022013952.0,61.3
4,2,mec18,3.2,4.0,79.0,2948424960.0,4022013952.0,73.3
4,2,mec15,2.9,4.0,71.8,2711446784.0,4022013952.0,67.4
4,2,mec20,3.1,4.0,77.0,2898093312.0,4022013952.0,72.1
4,2,mec21,2.2,4.0,55.8,1885168896.0,4022013952.0,46.9
4,2,mec22,3.0,4.0,74.5,2983027968.0,4022022144.0,74.2
4,2,mec19,3.1,4.0,76.5,2545771776.0,4022013952.0,63.3
4,2,mec24,2.5,4.0,61.3,2104321280.0,4022022144.0,52.3
4,2,mec25,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
4,2,mec26,2.9,4.0,72.2,2782749952.0,4022013952.0,69.2
4,2,mec23,2.9,4.0,71.2,2740806912.0,4022022144.0,68.1
4,2,mec3,3.4,8.0,42.5,2760729856.0,8242675712.0,33.5
4,2,mec4,5.3,8.0,66.0,5144143104.0,8242683904.0,62.4
4,2,mec5,4.7,8.0,58.2,4521288960.0,8242683904.0,54.9
4,2,mec6,3.1,8.0,39.1,2319279360.0,8242683904.0,28.1
4,2,mec7,4.6,8.0,57.1,4183647488.0,8242675712.0,50.8
4,2,mec1,5.8,12.0,48.2,5284652288.0,12457054208.0,42.4
4,3,mec12,2.9,4.0,71.8,2726126848.0,4022013952.0,67.8
4,3,mec13,3.1,4.0,77.8,2661115136.0,4022022144.0,66.2
4,3,mec14,2.1,4.0,53.5,1830642944.0,4022013952.0,45.5
4,3,mec11,3.0,4.0,74.8,2772264192.0,4022013952.0,68.9
4,3,mec16,3.0,4.0,75.5,2388485376.0,4022013952.0,59.4
4,3,mec17,3.0,4.0,76.2,2467128576.0,4022013952.0,61.3
4,3,mec18,2.2,4.0,56.0,2125292800.0,4022013952.0,52.8
4,3,mec15,2.9,4.0,71.8,2711446784.0,4022013952.0,67.4
4,3,mec20,3.1,4.0,77.0,2898093312.0,4022013952.0,72.1
4,3,mec21,3.1,4.0,78.8,2708301056.0,4022013952.0,67.3
4,3,mec22,3.0,4.0,74.5,2983027968.0,4022022144.0,74.2
4,3,mec19,3.1,4.0,76.5,2545771776.0,4022013952.0,63.3
4,3,mec24,2.5,4.0,61.3,2104321280.0,4022022144.0,52.3
4,3,mec25,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
4,3,mec26,2.9,4.0,72.2,2782749952.0,4022013952.0,69.2
4,3,mec23,2.9,4.0,71.2,2740806912.0,4022022144.0,68.1
4,3,mec3,3.4,8.0,42.5,2760729856.0,8242675712.0,33.5
4,3,mec4,5.3,8.0,66.0,5144143104.0,8242683904.0,62.4
4,3,mec5,4.7,8.0,58.2,4521288960.0,8242683904.0,54.9
4,3,mec6,3.1,8.0,39.1,2319279360.0,8242683904.0,28.1
4,3,mec7,4.6,8.0,57.1,4183647488.0,8242675712.0,50.8
4,3,mec1,5.8,12.0,48.2,5284652288.0,12457054208.0,42.4
4,4,mec12,2.9,4.0,71.8,2726126848.0,4022013952.0,67.8
4,4,mec13,3.1,4.0,77.8,2661115136.0,4022022144.0,66.2
4,4,mec14,2.1,4.0,53.5,1830642944.0,4022013952.0,45.5
4,4,mec11,3.0,4.0,74.8,2772264192.0,4022013952.0,68.9
4,4,mec16,3.0,4.0,75.5,2388485376.0,4022013952.0,59.4
4,4,mec17,3.0,4.0,76.2,2467128576.0,4022013952.0,61.3
4,4,mec18,3.2,4.0,79.0,2948424960.0,4022013952.0,73.3
4,4,mec15,2.9,4.0,71.8,2711446784.0,4022013952.0,67.4
4,4,mec20,3.1,4.0,77.0,2898093312.0,4022013952.0,72.1
4,4,mec21,2.2,4.0,55.8,1885168896.0,4022013952.0,46.9
4,4,mec22,3.0,4.0,74.5,2983027968.0,4022022144.0,74.2
4,4,mec19,3.1,4.0,76.5,2545771776.0,4022013952.0,63.3
4,4,mec24,2.5,4.0,61.3,2104321280.0,4022022144.0,52.3
4,4,mec25,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
4,4,mec26,2.9,4.0,72.2,2782749952.0,4022013952.0,69.2
4,4,mec23,2.9,4.0,71.2,2740806912.0,4022022144.0,68.1
4,4,mec3,3.4,8.0,42.5,2760729856.0,8242675712.0,33.5
4,4,mec4,5.3,8.0,66.0,5144143104.0,8242683904.0,62.4
4,4,mec5,4.7,8.0,58.2,4521288960.0,8242683904.0,54.9
4,4,mec6,3.1,8.0,39.1,2319279360.0,8242683904.0,28.1
4,4,mec7,4.6,8.0,57.1,4183647488.0,8242675712.0,50.8
4,4,mec1,5.8,12.0,48.2,5284652288.0,12457054208.0,42.4
4,5,mec12,2.9,4.0,71.8,2726126848.0,4022013952.0,67.8
4,5,mec13,3.1,4.0,77.8,2661115136.0,4022022144.0,66.2
4,5,mec14,2.1,4.0,53.5,1830642944.0,4022013952.0,45.5
4,5,mec11,3.0,4.0,74.8,2772264192.0,4022013952.0,68.9
4,5,mec16,3.0,4.0,75.5,2388485376.0,4022013952.0,59.4
4,5,mec17,3.0,4.0,76.2,2467128576.0,4022013952.0,61.3
4,5,mec18,2.2,4.0,56.0,2125292800.0,4022013952.0,52.8
4,5,mec15,2.9,4.0,71.8,2711446784.0,4022013952.0,67.4
4,5,mec20,3.1,4.0,77.0,2898093312.0,4022013952.0,72.1
4,5,mec21,3.1,4.0,78.8,2708301056.0,4022013952.0,67.3
4,5,mec22,3.0,4.0,74.5,2983027968.0,4022022144.0,74.2
4,5,mec19,3.1,4.0,76.5,2545771776.0,4022013952.0,63.3
4,5,mec24,2.5,4.0,61.3,2104321280.0,4022022144.0,52.3
4,5,mec25,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
4,5,mec26,2.9,4.0,72.2,2782749952.0,4022013952.0,69.2
4,5,mec23,2.9,4.0,71.2,2740806912.0,4022022144.0,68.1
4,5,mec3,3.4,8.0,42.5,2760729856.0,8242675712.0,33.5
4,5,mec4,5.3,8.0,66.0,5144143104.0,8242683904.0,62.4
4,5,mec5,4.7,8.0,58.2,4521288960.0,8242683904.0,54.9
4,5,mec6,3.1,8.0,39.1,2319279360.0,8242683904.0,28.1
4,5,mec7,4.6,8.0,57.1,4183647488.0,8242675712.0,50.8
4,5,mec1,5.8,12.0,48.2,5284652288.0,12457054208.0,42.4
5,1,mec12,3.0,4.0,75.5,3046991104.0,4022013952.0,75.8
5,1,mec13,2.2,4.0,56.2,1925014784.0,4022022144.0,47.9
5,1,mec14,2.1,4.0,52.8,2069718272.0,4022013952.0,51.5
5,1,mec11,3.1,4.0,78.5,2581423360.0,4022013952.0,64.2
5,1,mec16,3.1,4.0,76.8,2785895680.0,4022013952.0,69.3
5,1,mec17,2.4,4.0,60.5,1789748480.0,4022013952.0,44.5
5,1,mec18,3.1,4.0,78.5,2653775104.0,4022013952.0,66.0
5,1,mec15,3.0,4.0,75.0,2547868928.0,4022013952.0,63.3
5,1,mec20,3.1,4.0,78.0,2650629376.0,4022013952.0,65.9
5,1,mec21,3.1,4.0,77.0,2628609280.0,4022013952.0,65.4
5,1,mec22,2.8,4.0,70.2,2666358016.0,4022022144.0,66.3
5,1,mec19,2.1,4.0,53.8,2035115264.0,4022013952.0,50.6
5,1,mec24,2.4,4.0,59.5,1772971264.0,4022022144.0,44.1
5,1,mec25,3.1,4.0,77.2,2631755008.0,4022013952.0,65.4
5,1,mec26,2.7,4.0,66.8,2647483648.0,4022013952.0,65.8
5,1,mec23,2.5,4.0,62.5,1844274432.0,4022022144.0,45.9
5,1,mec3,4.8,8.0,60.6,4389168384.0,8242675712.0,53.2
5,1,mec4,5.5,8.0,68.9,4628243712.0,8242683904.0,56.1
5,1,mec5,4.8,8.0,60.5,4395459840.0,8242683904.0,53.3
5,1,mec6,3.9,8.0,48.9,3622659328.0,8242683904.0,43.9
5,1,mec7,4.3,8.0,54.4,4842153216.0,8242675712.0,58.7
5,1,mec1,4.7,12.0,39.1,4442645760.0,12457054208.0,35.7
5,2,mec12,2.2,4.0,54.0,2083349760.0,4022013952.0,51.8
5,2,mec13,2.9,4.0,73.2,2555208960.0,4022022144.0,63.5
5,2,mec14,3.1,4.0,78.0,2996659456.0,4022013952.0,74.5
5,2,mec11,3.1,4.0,78.5,2581423360.0,4022013952.0,64.2
5,2,mec16,3.1,4.0,76.8,2785895680.0,4022013952.0,69.3
5,2,mec17,3.1,4.0,78.0,2575131904.0,4022013952.0,64.0
5,2,mec18,3.1,4.0,78.8,2783798528.0,4022013952.0,69.2
5,2,mec15,3.0,4.0,75.0,2547868928.0,4022013952.0,63.3
5,2,mec20,3.1,4.0,78.5,2625463552.0,4022013952.0,65.3
5,2,mec21,2.4,4.0,60.2,1701668096.0,4022013952.0,42.3
5,2,mec22,3.0,4.0,74.2,2648532224.0,4022022144.0,65.9
5,2,mec19,3.1,4.0,78.5,2778555648.0,4022013952.0,69.1
5,2,mec24,2.8,4.0,68.8,2686280960.0,4022022144.0,66.8
5,2,mec25,2.5,4.0,61.5,1954374912.0,4022013952.0,48.6
5,2,mec26,2.9,4.0,73.2,2890753280.0,4022013952.0,71.9
5,2,mec23,2.9,4.0,73.5,2868733184.0,4022022144.0,71.3
5,2,mec3,3.7,8.0,46.1,3758974208.0,8242675712.0,45.6
5,2,mec4,5.0,8.0,62.6,5665285376.0,8242683904.0,68.7
5,2,mec5,5.1,8.0,63.2,3717031168.0,8242683904.0,45.1
5,2,mec6,4.8,8.0,59.6,4290602240.0,8242683904.0,52.1
5,2,mec7,3.8,8.0,47.4,3418187008.0,8242675712.0,41.5
5,2,mec1,3.4,12.0,28.1,2684183808.0,12457054208.0,21.5
5,3,mec12,2.9,4.0,72.2,2999805184.0,4022013952.0,74.6
5,3,mec13,3.1,4.0,78.8,2626512128.0,4022022144.0,65.3
5,3,mec14,3.1,4.0,77.8,2724029696.0,4022013952.0,67.7
5,3,mec11,3.1,4.0,78.5,2581423360.0,4022013952.0,64.2
5,3,mec16,2.8,4.0,69.2,2875024640.0,4022013952.0,71.5
5,3,mec17,3.1,4.0,78.8,2783798528.0,4022013952.0,69.2
5,3,mec18,2.9,4.0,73.5,2428331264.0,4022013952.0,60.4
5,3,mec15,3.1,4.0,77.0,2938987776.0,4022013952.0,73.1
5,3,mec20,2.5,4.0,63.2,1938646272.0,4022013952.0,48.2
5,3,mec21,2.7,4.0,68.2,2695718144.0,4022013952.0,67.0
5,3,mec22,3.1,4.0,76.5,2653775104.0,4022022144.0,66.0
5,3,mec19,3.0,4.0,76.0,2503828736.0,4022013952.0,62.3
5,3,mec24,2.1,4.0,53.8,1849517312.0,4022022144.0,46.0
5,3,mec25,2.9,4.0,73.5,3054331136.0,4022013952.0,75.9
5,3,mec26,3.0,4.0,76.0,2379048192.0,4022013952.0,59.2
5,3,mec23,2.9,4.0,73.5,2709349632.0,4022022144.0,67.4
5,3,mec3,4.0,8.0,50.1,3334300928.0,8242675712.0,40.5
5,3,mec4,3.7,8.0,46.6,3591202048.0,8242683904.0,43.6
5,3,mec5,4.5,8.0,56.5,4295845120.0,8242683904.0,52.1
5,3,mec6,4.2,8.0,52.2,3472712960.0,8242683904.0,42.1
5,3,mec7,4.0,8.0,49.4,3905774848.0,8242675712.0,47.4
5,3,mec1,5.0,12.0,42.1,4255999232.0,12457054208.0,34.2
5,4,mec12,2.9,4.0,72.2,2999805184.0,4022013952.0,74.6
5,4,mec13,3.0,4.0,75.5,2905433344.0,4022022144.0,72.2
5,4,mec14,3.2,4.0,79.0,2621269248.0,4022013952.0,65.2
5,4,mec11,2.8,4.0,71.0,2849858816.0,4022013952.0,70.9
5,4,mec16,2.8,4.0,71.0,2795332864.0,4022013952.0,69.5
5,4,mec17,2.9,4.0,73.5,2428331264.0,4022013952.0,60.4
5,4,mec18,2.9,4.0,72.2,2782749952.0,4022013952.0,69.2
5,4,mec15,2.5,4.0,61.8,1974297856.0,4022013952.0,49.1
5,4,mec20,3.1,4.0,77.5,2828887296.0,4022013952.0,70.3
5,4,mec21,2.5,4.0,63.5,1797088512.0,4022013952.0,44.7
5,4,mec22,3.1,4.0,77.0,2628609280.0,4022022144.0,65.4
5,4,mec19,3.0,4.0,73.8,2813158656.0,4022013952.0,69.9
5,4,mec24,2.8,4.0,68.8,2830984448.0,4022022144.0,70.4
5,4,mec25,2.9,4.0,71.5,2935842048.0,4022013952.0,73.0
5,4,mec26,2.4,4.0,60.2,1701668096.0,4022013952.0,42.3
5,4,mec23,3.0,4.0,76.2,2588763392.0,4022022144.0,64.4
5,4,mec3,4.0,8.0,49.8,3436012800.0,8242675712.0,41.7
5,4,mec4,5.6,8.0,70.4,4919747840.0,8242683904.0,59.7
5,4,mec5,5.0,8.0,62.9,4683818240.0,8242683904.0,56.8
5,4,mec6,4.1,8.0,50.7,3253560576.0,8242683904.0,39.5
5,4,mec7,4.0,8.0,49.5,3734856960.0,8242675712.0,45.3
5,4,mec1,3.7,12.0,30.5,3087885568.0,12457054208.0,24.8
5,5,mec12,3.1,4.0,77.5,3088934144.0,4022013952.0,76.8
5,5,mec13,3.1,4.0,78.8,2720883968.0,4022022144.0,67.6
5,5,mec14,3.2,4.0,79.0,2621269248.0,4022013952.0,65.2
5,5,mec11,3.0,4.0,74.0,2907530496.0,4022013952.0,72.3
5,5,mec16,1.6,4.0,38.8,1118659840.0,4022013952.0,27.8
5,5,mec17,3.0,4.0,73.8,2484954368.0,4022013952.0,61.8
5,5,mec18,3.1,4.0,77.8,2782749952.0,4022013952.0,69.2
5,5,mec15,3.2,4.0,79.2,2708301056.0,4022013952.0,67.3
5,5,mec20,3.1,4.0,78.2,2669503744.0,4022013952.0,66.4
5,5,mec21,2.7,4.0,67.8,2720883968.0,4022013952.0,67.6
5,5,mec22,2.5,4.0,61.8,1941792000.0,4022022144.0,48.3
5,5,mec19,3.0,4.0,73.8,3102565632.0,4022013952.0,77.1
5,5,mec24,3.1,4.0,76.5,2595054848.0,4022022144.0,64.5
5,5,mec25,3.0,4.0,76.0,2379048192.0,4022013952.0,59.2
5,5,mec26,2.4,4.0,59.5,1772971264.0,4022013952.0,44.1
5,5,mec23,1.6,4.0,38.8,1118659840.0,4022022144.0,27.8
5,5,mec3,5.5,8.0,69.0,4921844992.0,8242675712.0,59.7
5,5,mec4,3.9,8.0,48.6,3102565632.0,8242683904.0,37.6
5,5,mec5,5.2,8.0,64.6,5465007360.0,8242683904.0,66.3
5,5,mec6,4.6,8.0,57.0,4486685952.0,8242683904.0,54.4
5,5,mec7,4.4,8.0,54.5,4252853504.0,8242675712.0,51.6
5,5,mec1,4.2,12.0,34.8,3635242240.0,12457054208.0,29.2
